,Time,Peaks Amplitude,Intervals
MeanVar1,142.46450000000002,0.47342390454596006,0.1832499999999868
MeanVar1,142.64775,0.4915674050984918,0.18274999999999864
MeanVar1,142.8305,0.47635359419034984,0.18299999999999272
MeanVar1,143.0135,0.464984167047806,0.18325000000001523
MeanVar1,143.19675,0.46501933119224875,0.18299999999999272
MeanVar1,143.37975,0.46558121044376577,0.18299999999999272
MeanVar1,143.56275,0.46406446438685156,0.18300000000002115
MeanVar1,143.74575000000002,0.4660096449679143,0.1832499999999868
MeanVar1,143.929,0.4856885900020578,0.1832499999999868
MeanVar1,144.11225,0.45752219954971457,0.18325000000001523
MeanVar1,144.2955,0.4584664822414397,0.1832499999999868
MeanVar1,144.47875,0.4585576465306021,0.18325000000001523
MeanVar1,144.662,0.4577244539689862,0.18299999999999272
MeanVar1,144.845,0.45779055957784687,0.18350000000000932
MeanVar1,145.0285,0.48169635994420523,0.1832499999999868
MeanVar1,145.21175,0.45585499856430145,0.18325000000001523
MeanVar1,145.395,0.4542646728195703,0.1834999999999809
MeanVar1,145.5785,0.4580034661383313,0.18300000000002115
MeanVar1,145.7615,0.4591123098672729,0.18299999999999272
MeanVar1,145.9445,0.4586042685160576,0.18350000000000932
MeanVar1,146.12800000000001,0.4842981904843758,0.18299999999999272
MeanVar1,146.311,0.46275011727887017,0.1832499999999868
MeanVar1,146.49425,0.45452536555340406,0.18325000000001523
MeanVar1,146.6775,0.4573693156152485,0.1832499999999868
MeanVar1,146.86075,0.4589518457958683,0.18300000000002115
MeanVar1,147.04375000000002,0.46051610430013906,0.1834999999999809
MeanVar1,147.22725,0.46219778549362467,0.18299999999999272
MeanVar1,147.41025,0.4822443180713124,0.18325000000001523
MeanVar1,147.5935,0.46320484062307854,0.1832499999999868
MeanVar1,147.77675,0.4603861316751777,0.18325000000001523
MeanVar1,147.96,0.46370509861877457,0.18350000000000932
MeanVar1,148.14350000000002,0.46490255436062505,0.1832499999999868
MeanVar1,148.32675,0.4641957424714452,0.18350000000000932
MeanVar1,148.51025,0.46570189991114647,0.1834999999999809
MeanVar1,148.69375,0.487339549044027,0.18274999999999864
MeanVar1,148.8765,0.46362995811641117,0.18350000000000932
MeanVar1,149.06,0.46884841792033816,0.1832499999999868
MeanVar1,149.24325,0.45960546740282937,0.18350000000000932
MeanVar1,149.42675,0.4550137278149805,0.18350000000000932
MeanVar1,149.61025,0.4704287814637347,0.18350000000000932
MeanVar1,149.79375000000002,0.46461884370442785,0.183749999999975
MeanVar1,149.9775,0.45308946206094325,0.18350000000000932
MeanVar1,150.161,0.44389978864260504,0.18350000000000932
MeanVar1,150.3445,0.43428325337968654,0.1837500000000034
MeanVar1,150.52825,0.4278518837803378,0.1834999999999809
MeanVar1,150.71175,0.44593681732038265,0.18350000000000932
MeanVar1,150.89525,0.4232704405677589,0.1832499999999868
MeanVar1,151.0785,0.42323140271604287,0.18350000000000932
MeanVar1,151.262,0.4235825588853265,0.18350000000000932
MeanVar1,151.4455,0.42132286534942964,0.1834999999999809
MeanVar1,151.629,0.4182736742091917,0.18350000000000932
MeanVar1,151.8125,0.44430057878933027,0.1837500000000034
MeanVar1,151.99625,0.41917244525307296,0.1837500000000034
MeanVar1,152.18,0.4157448656898203,0.1837500000000034
MeanVar1,152.36375,0.4160222237686151,0.1834999999999809
MeanVar1,152.54725,0.41584246783967227,0.18350000000000932
MeanVar1,152.73075,0.4160420928873623,0.1837500000000034
MeanVar1,152.9145,0.4271567356608559,0.18350000000000932
MeanVar1,153.098,0.42420180784610617,0.1837500000000034
MeanVar1,153.28175000000002,0.41567700539917396,0.183749999999975
MeanVar1,153.4655,0.41587227435579777,0.1839999999999975
MeanVar1,153.6495,0.41693838358168456,0.18400000000002592
MeanVar1,153.83350000000002,0.4183959592095886,0.1839999999999975
MeanVar1,154.0175,0.42047970441037463,0.18449999999998568
MeanVar1,154.202,0.4364679139870965,0.18524999999999636
MeanVar1,154.38725,0.427901450656672,0.18600000000000705
MeanVar1,154.57325,0.42893515759811796,0.18475000000000819
MeanVar1,154.758,0.4324039862853569,0.18474999999997976
MeanVar1,154.94275,0.42970805145390656,0.1845000000000141
MeanVar1,155.12725,0.42320662637194484,0.1842499999999916
MeanVar1,155.3115,0.41778496289052236,0.18500000000000227
MeanVar1,155.4965,0.42817769261450905,0.1842499999999916
MeanVar1,155.68075,0.4048628719249449,0.18425000000002
MeanVar1,155.865,0.4032598678382143,0.1839999999999975
MeanVar1,156.049,0.405594514521189,0.1839999999999975
MeanVar1,156.233,0.4116920190957418,0.1842499999999916
MeanVar1,156.41725,0.43259401990282653,0.18500000000000227
MeanVar1,156.60225,0.4310860542328953,0.18550000000001887
MeanVar1,156.78775000000002,0.41922367413754424,0.18574999999998454
MeanVar1,156.9735,0.425420976300277,0.18549999999999045
MeanVar1,157.159,0.42836792149761105,0.18500000000000227
MeanVar1,157.344,0.4285311969779051,0.18500000000000227
MeanVar1,157.529,0.437925063962161,0.1845000000000141
MeanVar1,157.7135,0.4342339934706222,0.18474999999997976
MeanVar1,157.89825,0.4128286145201164,0.1845000000000141
MeanVar1,158.08275,0.4151674780469944,0.1839999999999975
MeanVar1,158.26675,0.4159093693730842,0.1845000000000141
MeanVar1,158.45125000000002,0.41718676177852543,0.18474999999997976
MeanVar1,158.636,0.42219847299764696,0.18550000000001887
MeanVar1,158.82150000000001,0.43997653337601744,0.1872499999999775
MeanVar1,159.00875,0.4357436034655392,0.18550000000001887
MeanVar1,159.19425,0.4252081469321302,0.18474999999997976
MeanVar1,159.379,0.43899441513949566,0.18525000000002478
MeanVar1,159.56425000000002,0.4144755191385057,0.18449999999998568
MeanVar1,159.74875,0.4173161411581553,0.1845000000000141
MeanVar1,159.93325000000002,0.40878915670001004,0.18449999999998568
MeanVar1,160.11775,0.41007364534108576,0.18500000000000227
MeanVar1,160.30275,0.41773696964998364,0.18600000000000705
MeanVar1,160.48875,0.42196874356149516,0.1867499999999893
MeanVar1,160.6755,0.4392934812796802,0.18575000000001296
MeanVar1,160.86125,0.42612546301351717,0.18524999999999636
MeanVar1,161.0465,0.4127352804458639,0.18549999999999045
MeanVar1,161.232,0.4048855177644164,0.18475000000000819
MeanVar1,161.41675,0.40526883755213017,0.1842499999999916
MeanVar1,161.601,0.4096973629365477,0.18524999999999636
MeanVar1,161.78625,0.4314007256702247,0.18600000000000705
MeanVar1,161.97225,0.4291623125317982,0.1867499999999893
MeanVar1,162.159,0.43765369681781063,0.18575000000001296
MeanVar1,162.34475,0.44252387290861006,0.18549999999999045
MeanVar1,162.53025,0.4320156212524089,0.18524999999999636
MeanVar1,162.7155,0.42174977925736934,0.18475000000000819
MeanVar1,162.90025,0.4528040195946844,0.18524999999999636
MeanVar1,163.0855,0.4104489564593645,0.18575000000001296
MeanVar1,163.27125,0.4143722305098657,0.1869999999999834
MeanVar1,163.45825,0.42535702396670677,0.18625000000000114
MeanVar1,163.6445,0.4322112784338323,0.18524999999999636
MeanVar1,163.82975,0.4251576109417459,0.18525000000002478
MeanVar1,164.01500000000001,0.4181571672006228,0.18474999999997976
MeanVar1,164.19975,0.41709757450752094,0.1845000000000141
MeanVar1,164.38425,0.4387471888860016,0.1839999999999975
MeanVar1,164.56825,0.4282538582944547,0.18500000000000227
MeanVar1,164.75325,0.4283507692446221,0.18500000000000227
MeanVar1,164.93825,0.43288675253634457,0.18599999999997863
MeanVar1,165.12425,0.4372053399745762,0.18575000000001296
MeanVar1,165.31,0.4411446593709758,0.18500000000000227
MeanVar1,165.495,0.4451033454943465,0.18475000000000819
MeanVar1,165.67975,0.4494540087289261,0.18524999999999636
MeanVar1,165.865,0.4288148068524148,0.18475000000000819
MeanVar1,166.04975000000002,0.4311854636161594,0.1842499999999916
MeanVar1,166.234,0.43216721701038635,0.1837500000000034
MeanVar1,166.41775,0.4328727764808564,0.18449999999998568
MeanVar1,166.60225,0.43780608489149725,0.1842499999999916
MeanVar1,166.7865,0.4686950817975172,0.18400000000002592
MeanVar1,166.97050000000002,0.445996825810846,0.18549999999999045
MeanVar1,167.156,0.45447197189581845,0.18549999999999045
MeanVar1,167.3415,0.45931462039755033,0.18550000000001887
MeanVar1,167.52700000000002,0.46198434607193756,0.18449999999998568
MeanVar1,167.7115,0.46241313319428745,0.18500000000000227
MeanVar1,167.8965,0.47120480674828563,0.1839999999999975
MeanVar1,168.0805,0.4507866264049584,0.1845000000000141
MeanVar1,168.26500000000001,0.4425608878037772,0.18449999999998568
MeanVar1,168.4495,0.4375758402623303,0.1842499999999916
MeanVar1,168.63375,0.43685275997194095,0.1837500000000034
MeanVar1,168.8175,0.43533634229873014,0.1839999999999975
MeanVar1,169.0015,0.4388337235189601,0.1837500000000034
MeanVar1,169.18525,0.439545654711676,0.18425000000002
MeanVar1,169.36950000000002,0.45765269698354943,0.1839999999999975
MeanVar1,169.5535,0.4547901195322256,0.1842499999999916
MeanVar1,169.73775,0.4546688065435065,0.18500000000000227
MeanVar1,169.92275,0.4579832855804934,0.18500000000000227
MeanVar1,170.10775,0.462091240552807,0.18524999999999636
MeanVar1,170.293,0.4664051420036399,0.18475000000000819
MeanVar1,170.47775000000001,0.46672138784346406,0.18474999999997976
MeanVar1,170.6625,0.4774898171301943,0.1837500000000034
MeanVar1,170.84625,0.4619807391444746,0.1845000000000141
MeanVar1,171.03075,0.45226063035752156,0.1839999999999975
MeanVar1,171.21475,0.448471531508736,0.18449999999998568
MeanVar1,171.39925,0.4422938600860404,0.1839999999999975
MeanVar1,171.58325,0.4412393804865107,0.1839999999999975
MeanVar1,171.76725,0.4403375544263382,0.18400000000002592
MeanVar1,171.95125000000002,0.4404120246035166,0.1834999999999809
MeanVar1,172.13475,0.46069857602736153,0.1839999999999975
MeanVar1,172.31875,0.4451063891206939,0.1839999999999975
MeanVar1,172.50275,0.44829690096266794,0.18400000000002592
MeanVar1,172.68675000000002,0.4539440224416625,0.1839999999999975
MeanVar1,172.87075000000002,0.45817135027121647,0.18474999999997976
MeanVar1,173.0555,0.4621738084637367,0.18475000000000819
MeanVar1,173.24025,0.4662840574014846,0.18500000000000227
MeanVar1,173.42525,0.49068027881374243,0.18475000000000819
MeanVar1,173.61,0.47225859448734453,0.18449999999998568
MeanVar1,173.7945,0.4704071741797089,0.1842499999999916
MeanVar1,173.97875,0.4689031438504175,0.18400000000002592
MeanVar1,174.16275000000002,0.46671022976557874,0.1842499999999916
MeanVar1,174.347,0.46225848115445156,0.1839999999999975
MeanVar1,174.531,0.4572595553073377,0.1842499999999916
MeanVar1,174.71525,0.4570365589428673,0.1839999999999975
MeanVar1,174.89925,0.4651242939051274,0.18425000000002
MeanVar1,175.08350000000002,0.4430003706626429,0.183749999999975
MeanVar1,175.26725,0.4426465010799336,0.1837500000000034
MeanVar1,175.451,0.4419075307738153,0.1837500000000034
MeanVar1,175.63475,0.4449871529650866,0.18350000000000932
MeanVar1,175.81825,0.4461891241481152,0.1837500000000034
MeanVar1,176.002,0.44868101431771423,0.1837500000000034
MeanVar1,176.18575,0.4436258307168266,0.1839999999999975
MeanVar1,176.36975,0.47389854691043554,0.1839999999999975
MeanVar1,176.55375,0.4574017486583788,0.1839999999999975
MeanVar1,176.73775,0.45944157417292353,0.18449999999998568
MeanVar1,176.92225,0.46209994565748885,0.1845000000000141
MeanVar1,177.10675,0.4657151521677625,0.18449999999998568
MeanVar1,177.29125,0.4686815036757815,0.18475000000000819
MeanVar1,177.476,0.4718580867566158,0.18475000000000819
MeanVar1,177.66075,0.48133623783058216,0.1839999999999975
MeanVar1,177.84475,0.4781684673862626,0.1842499999999916
MeanVar1,178.029,0.46643286408509366,0.18425000000002
MeanVar1,178.21325000000002,0.4619173084454231,0.1842499999999916
MeanVar1,178.3975,0.4568759588246346,0.1839999999999975
MeanVar1,178.5815,0.4518143121685166,0.1839999999999975
MeanVar1,178.7655,0.4496359235682427,0.1842499999999916
MeanVar1,178.94975,0.44809062902127544,0.1839999999999975
MeanVar1,179.13375,0.45290795419863183,0.1839999999999975
MeanVar1,179.31775,0.4467070949763211,0.1837500000000034
MeanVar1,179.5015,0.4444798841875377,0.1837500000000034
MeanVar1,179.68525,0.44632730103219875,0.1837500000000034
MeanVar1,179.869,0.4500455547540151,0.1839999999999975
MeanVar1,180.053,0.4539691069162201,0.1837500000000034
MeanVar1,180.23675,0.4557646771456568,0.1839999999999975
MeanVar1,180.42075,0.454358948927062,0.18475000000000819
MeanVar1,180.6055,0.48168232366023245,0.18449999999998568
MeanVar1,180.79,0.46850479039171156,0.1845000000000141
MeanVar1,180.9745,0.4658421022658422,0.18524999999999636
MeanVar1,181.15975,0.47289315403510773,0.18475000000000819
MeanVar1,181.3445,0.472458994060338,0.1839999999999975
MeanVar1,181.5285,0.48070828966324597,0.1842499999999916
MeanVar1,181.71275,0.47143653036694116,0.1842499999999916
MeanVar1,181.897,0.4741626927548346,0.18425000000002
MeanVar1,182.08125,0.46383745467124077,0.1842499999999916
MeanVar1,182.2655,0.45055905872504,0.1842499999999916
MeanVar1,182.44975,0.4460997997239238,0.18425000000002
MeanVar1,182.63400000000001,0.4463336496983518,0.1837500000000034
MeanVar1,182.81775000000002,0.44566861203542,0.1839999999999975
MeanVar1,183.00175000000002,0.447277927803032,0.183749999999975
MeanVar1,183.1855,0.45974200909427776,0.1837500000000034
MeanVar1,183.36925,0.45234212451654376,0.1837500000000034
MeanVar1,183.553,0.45420134993850186,0.18425000000002
MeanVar1,183.73725000000002,0.46022881958806794,0.1839999999999975
MeanVar1,183.92125000000001,0.4613688015235273,0.1842499999999916
MeanVar1,184.1055,0.46441409669715294,0.18475000000000819
MeanVar1,184.29025000000001,0.47871362993224575,0.18524999999999636
MeanVar1,184.4755,0.4805596974414429,0.18524999999999636
MeanVar1,184.66075,0.473930314597137,0.18449999999998568
MeanVar1,184.84525,0.4743383099530034,0.18425000000002
MeanVar1,185.0295,0.470963691078948,0.1842499999999916
MeanVar1,185.21375,0.4672954663229055,0.1842499999999916
MeanVar1,185.398,0.47176019791728563,0.18425000000002
MeanVar1,185.58225000000002,0.46185469933914414,0.1842499999999916
MeanVar1,185.7665,0.4464305098697484,0.1842499999999916
MeanVar1,185.95075,0.4466547793557785,0.1839999999999975
MeanVar1,186.13475,0.44641775283002194,0.1837500000000034
MeanVar1,186.3185,0.44769828364226216,0.1837500000000034
MeanVar1,186.50225,0.451711231508948,0.1839999999999975
MeanVar1,186.68625,0.4716596509180415,0.1839999999999975
MeanVar1,186.87025,0.4609103448818288,0.1842499999999916
MeanVar1,187.0545,0.4635579399842249,0.18425000000002
MeanVar1,187.23875,0.46425983984044983,0.18474999999997976
MeanVar1,187.4235,0.46867362591268014,0.18500000000000227
MeanVar1,187.6085,0.4720854167893387,0.18500000000000227
MeanVar1,187.7935,0.48609066788924593,0.18475000000000819
MeanVar1,187.97825,0.4830627056937486,0.1845000000000141
MeanVar1,188.16275000000002,0.4721731226725163,0.18474999999997976
MeanVar1,188.3475,0.4644717579107228,0.1839999999999975
MeanVar1,188.5315,0.4606951950153542,0.18425000000002
MeanVar1,188.71575,0.45477609478463416,0.1842499999999916
MeanVar1,188.9,0.45008020667875037,0.1842499999999916
MeanVar1,189.08425,0.4627939649990802,0.1839999999999975
MeanVar1,189.26825,0.4470673860479523,0.1837500000000034
MeanVar1,189.452,0.4481216809370003,0.1839999999999975
MeanVar1,189.636,0.45264150462024655,0.1839999999999975
MeanVar1,189.82,0.4563548732931039,0.18425000000002
MeanVar1,190.00425,0.4553090863246142,0.18449999999998568
MeanVar1,190.18875,0.48002077422609823,0.1839999999999975
MeanVar1,190.37275,0.46811479901803404,0.18524999999999636
MeanVar1,190.558,0.4682897279239571,0.18500000000000227
MeanVar1,190.743,0.47319008536309726,0.18524999999999636
MeanVar1,190.92825,0.4754643949515065,0.18425000000002
MeanVar1,191.1125,0.4760492295735593,0.18449999999998568
MeanVar1,191.297,0.4821055854687938,0.18425000000002
MeanVar1,191.48125000000002,0.4660045901046238,0.18449999999998568
MeanVar1,191.66575,0.4538192345394243,0.1845000000000141
MeanVar1,191.85025000000002,0.45116251647700123,0.1842499999999916
MeanVar1,192.0345,0.4482895316492216,0.1837500000000034
MeanVar1,192.21825,0.44352106298368055,0.1842499999999916
MeanVar1,192.4025,0.4615199282629917,0.1837500000000034
MeanVar1,192.58625,0.4506478037369923,0.1839999999999975
MeanVar1,192.77025,0.45328166848092916,0.1839999999999975
MeanVar1,192.95425,0.45788512015778826,0.1839999999999975
MeanVar1,193.13825,0.4602728211908065,0.1842499999999916
MeanVar1,193.3225,0.4633435005658698,0.18500000000000227
MeanVar1,193.5075,0.4809291787837129,0.18525000000002478
MeanVar1,193.69275000000002,0.4784655184455377,0.18574999999998454
MeanVar1,193.8785,0.4747726701433924,0.18475000000000819
MeanVar1,194.06325,0.47495561557060517,0.18449999999998568
MeanVar1,194.24775,0.4723694484196297,0.18500000000000227
MeanVar1,194.43275,0.48054481524095477,0.1842499999999916
MeanVar1,194.617,0.45332830056682727,0.18475000000000819
MeanVar1,194.80175,0.44738323041534367,0.1839999999999975
MeanVar1,194.98575,0.4482549831916157,0.1839999999999975
MeanVar1,195.16975,0.4506724967365603,0.1839999999999975
MeanVar1,195.35375,0.4753187531013745,0.18475000000000819
MeanVar1,195.5385,0.5003217867818157,0.1839999999999975
MeanVar1,195.7225,0.47019841705733023,0.18500000000000227
MeanVar1,195.9075,0.4678372949002645,0.18500000000000227
MeanVar1,196.0925,0.47516885981793616,0.18500000000000227
MeanVar1,196.2775,0.47967777714514537,0.18475000000000819
MeanVar1,196.46225,0.4805723531823221,0.18474999999997976
MeanVar1,196.647,0.5035049567317393,0.1845000000000141
MeanVar1,196.8315,0.47037363760495543,0.18449999999998568
MeanVar1,197.016,0.47119516188970206,0.18425000000002
MeanVar1,197.20025,0.466516282454003,0.1842499999999916
MeanVar1,197.3845,0.4601923277147856,0.1842499999999916
MeanVar1,197.56875,0.45568594749476277,0.18425000000002
MeanVar1,197.75300000000001,0.4753862060376849,0.1837500000000034
MeanVar1,197.93675000000002,0.4641853647591764,0.1842499999999916
MeanVar1,198.121,0.460913661133201,0.1839999999999975
MeanVar1,198.305,0.46639343473961226,0.18449999999998568
MeanVar1,198.4895,0.47154477436823405,0.1845000000000141
MeanVar1,198.674,0.47265848766441076,0.18475000000000819
MeanVar1,198.85875000000001,0.48758126746058705,0.18625000000000114
MeanVar1,199.04500000000002,0.5002473035715854,0.18500000000000227
MeanVar1,199.23000000000002,0.4650934127354045,0.18449999999998568
MeanVar1,199.4145,0.4541841623813401,0.18475000000000819
MeanVar1,199.59925,0.4645412110901354,0.1842499999999916
MeanVar1,199.7835,0.4657065029493084,0.1842499999999916
MeanVar1,199.96775,0.4614720920824076,0.18425000000002
MeanVar1,200.15200000000002,0.45555890241622216,0.1839999999999975
MeanVar1,200.336,0.4457013217856222,0.1842499999999916
MeanVar1,200.52025,0.47530486907672004,0.1837500000000034
MeanVar1,200.704,0.45193242099404174,0.1839999999999975
MeanVar1,200.888,0.4509510531140688,0.18449999999998568
MeanVar1,201.0725,0.45894712292666573,0.18425000000002
MeanVar1,201.25675,0.4637574483457919,0.18474999999997976
MeanVar1,201.4415,0.47705571895040383,0.18575000000001296
MeanVar1,201.62725,0.4921508511773255,0.18549999999999045
MeanVar1,201.81275,0.47964850852467034,0.18425000000002
MeanVar1,201.997,0.46929577250988513,0.18474999999997976
MeanVar1,202.18175,0.47137015530910376,0.18425000000002
MeanVar1,202.366,0.4669620083950984,0.1839999999999975
MeanVar1,202.55,0.46394293873620673,0.18449999999998568
MeanVar1,202.7345,0.4748308704585609,0.1845000000000141
MeanVar1,202.919,0.4642059780432354,0.1842499999999916
MeanVar1,203.10325,0.456556977072666,0.1839999999999975
MeanVar1,203.28725,0.4580135245119979,0.1837500000000034
MeanVar1,203.471,0.4611195261246167,0.1839999999999975
MeanVar1,203.655,0.462899867605351,0.1839999999999975
MeanVar1,203.839,0.46274318844918727,0.18475000000000819
MeanVar1,204.02375,0.4911412797302294,0.18475000000000819
MeanVar1,204.20850000000002,0.47578213492716187,0.18500000000000227
MeanVar1,204.39350000000002,0.4728685109378472,0.18574999999998454
MeanVar1,204.57925,0.4781505756744112,0.1845000000000141
MeanVar1,204.76375000000002,0.47803930899066793,0.18449999999998568
MeanVar1,204.94825,0.47570278833447854,0.18475000000000819
MeanVar1,205.133,0.4698456595726891,0.18475000000000819
MeanVar1,205.31775000000002,0.47169105737508227,0.18474999999997976
MeanVar1,205.5025,0.4540004441166544,0.18425000000002
MeanVar1,205.68675000000002,0.44141223525194095,0.1839999999999975
MeanVar1,205.87075000000002,0.4369878299932347,0.1842499999999916
MeanVar1,206.055,0.4417903456588651,0.1839999999999975
MeanVar1,206.239,0.44822356661248436,0.1845000000000141
MeanVar1,206.42350000000002,0.4746321686832305,0.18474999999997976
MeanVar1,206.60825,0.46776391872873574,0.18575000000001296
MeanVar1,206.794,0.46092697278576245,0.18574999999998454
MeanVar1,206.97975,0.46759161177545683,0.1845000000000141
MeanVar1,207.16425,0.4694377551317247,0.18475000000000819
MeanVar1,207.34900000000002,0.4706968617234696,0.18449999999998568
MeanVar1,207.5335,0.4819493727707806,0.1845000000000141
MeanVar1,207.71800000000002,0.472106149066035,0.18474999999997976
MeanVar1,207.90275,0.45044327728777833,0.18425000000002
MeanVar1,208.08700000000002,0.4517175541277849,0.1839999999999975
MeanVar1,208.27100000000002,0.4504783564159134,0.1839999999999975
MeanVar1,208.455,0.4554651906706967,0.1839999999999975
MeanVar1,208.639,0.45909084638148023,0.18524999999999636
MeanVar1,208.82425,0.4922709603032146,0.18524999999999636
MeanVar1,209.0095,0.47423981901945433,0.18625000000000114
MeanVar1,209.19575,0.4797972046014456,0.18549999999999045
MeanVar1,209.38125,0.4828912414350381,0.18475000000000819
MeanVar1,209.566,0.47727522146190265,0.18475000000000819
MeanVar1,209.75075,0.46840714124984084,0.18474999999997976
MeanVar1,209.9355,0.4763165259933152,0.18475000000000819
MeanVar1,210.12025,0.46095305129665887,0.1842499999999916
MeanVar1,210.3045,0.4521855347203225,0.18425000000002
MeanVar1,210.48875,0.45748920765923373,0.18449999999998568
MeanVar1,210.67325,0.4646477140299444,0.18475000000000819
MeanVar1,210.858,0.4719515256334248,0.18549999999999045
MeanVar1,211.0435,0.47616272568827084,0.18675000000001774
MeanVar1,211.23025,0.5018893793489235,0.18500000000000227
MeanVar1,211.41525000000001,0.4880073110539178,0.18524999999999636
MeanVar1,211.6005,0.47283296191124324,0.18500000000000227
MeanVar1,211.7855,0.4606840466644278,0.18474999999997976
MeanVar1,211.97025,0.4572516165741587,0.1845000000000141
MeanVar1,212.15475,0.45543097995045007,0.1839999999999975
MeanVar1,212.33875,0.46736478384403196,0.18500000000000227
MeanVar1,212.52375,0.4933261128190868,0.18449999999998568
MeanVar1,212.70825,0.473931776576217,0.18650000000002365
MeanVar1,212.89475000000002,0.4782850113801703,0.18649999999999523
MeanVar1,213.08125,0.48452734823971555,0.18524999999999636
MeanVar1,213.2665,0.4841004530909407,0.18500000000000227
MeanVar1,213.4515,0.47082129961596586,0.18500000000000227
MeanVar1,213.6365,0.45570458303291717,0.18500000000000227
MeanVar1,213.82150000000001,0.47380239362712406,0.1842499999999916
MeanVar1,214.00575,0.45974652941731003,0.18475000000000819
MeanVar1,214.19050000000001,0.4661427624012476,0.18474999999997976
MeanVar1,214.37525,0.4723081241420591,0.18600000000000705
MeanVar1,214.56125,0.4792761794375968,0.1867499999999893
MeanVar1,214.748,0.486868427822673,0.18550000000001887
MeanVar1,214.9335,0.49955912240042033,0.18524999999999636
MeanVar1,215.11875,0.47581667768271135,0.18524999999999636
MeanVar1,215.304,0.4565011330034075,0.18475000000000819
MeanVar1,215.48875,0.45323118050255773,0.18449999999998568
MeanVar1,215.67325,0.46078487333200846,0.1845000000000141
MeanVar1,215.85775,0.4681283616977006,0.18574999999998454
MeanVar1,216.0435,0.4754278817222026,0.1877500000000225
MeanVar1,216.23125000000002,0.49743526021327156,0.18524999999999636
MeanVar1,216.4165,0.4922905638873634,0.18599999999997863
MeanVar1,216.6025,0.46791442097509905,0.18525000000002478
MeanVar1,216.78775000000002,0.4563244725035454,0.18474999999997976
MeanVar1,216.9725,0.4570020986971285,0.1845000000000141
MeanVar1,217.157,0.4631867638195972,0.18474999999997976
MeanVar1,217.34175,0.47122601540079767,0.18650000000002365
MeanVar1,217.52825,0.5013494100733242,0.1872499999999775
MeanVar1,217.7155,0.4935069304850631,0.18575000000001296
MeanVar1,217.90125,0.481014844239624,0.18549999999999045
MeanVar1,218.08675,0.46431759593480293,0.18550000000001887
MeanVar1,218.27225,0.45909189738946277,0.18449999999998568
MeanVar1,218.45675,0.4610870294529188,0.18500000000000227
MeanVar1,218.64175,0.46793652570678373,0.18649999999999523
MeanVar1,218.82825,0.5000283126104804,0.18700000000001182
MeanVar1,219.01525,0.4899086911161712,0.18600000000000705
MeanVar1,219.20125000000002,0.4823243468951577,0.18574999999998454
MeanVar1,219.387,0.46746764573252597,0.18549999999999045
MeanVar1,219.5725,0.457479516576316,0.18475000000000819
MeanVar1,219.75725,0.4618405050565085,0.18475000000000819
MeanVar1,219.942,0.4878848003950171,0.18625000000000114
MeanVar1,220.12825,0.4908797695442324,0.18799999999998818
MeanVar1,220.31625,0.4865705596800054,0.18625000000000114
MeanVar1,220.5025,0.475592247532983,0.18575000000001296
MeanVar1,220.68825,0.4631849085080859,0.18549999999999045
MeanVar1,220.87375,0.4605804849010374,0.18475000000000819
MeanVar1,221.0585,0.47331281030493566,0.18649999999999523
MeanVar1,221.245,0.5098056579766499,0.1877499999999941
MeanVar1,221.43275,0.5019546593113379,0.18649999999999523
MeanVar1,221.61925,0.48690891058222285,0.18600000000000705
MeanVar1,221.80525,0.45574470197359757,0.18549999999999045
MeanVar1,221.99075,0.44615018072605894,0.18500000000000227
MeanVar1,222.17575,0.45969211855046754,0.18625000000000114
MeanVar1,222.362,0.48796921373221236,0.1880000000000166
MeanVar1,222.55,0.46740873727537596,0.18625000000000114
MeanVar1,222.73625,0.45300744415006267,0.18599999999997863
MeanVar1,222.92225,0.4531469934744511,0.18575000000001296
MeanVar1,223.108,0.4768970412949201,0.18524999999999636
MeanVar1,223.29325,0.45822208906375067,0.18675000000001774
MeanVar1,223.48000000000002,0.45148919299004797,0.1875
MeanVar1,223.66750000000002,0.4548864912184504,0.18624999999997272
MeanVar1,223.85375,0.4470494844690719,0.18575000000001296
MeanVar1,224.0395,0.44824228931464893,0.18575000000001296
MeanVar1,224.22525000000002,0.440552236145747,0.18574999999998454
MeanVar1,224.411,0.4395435521579741,0.18700000000001182
MeanVar1,224.598,0.44704768465176165,0.1872499999999775
MeanVar1,224.78525,0.45302800865781057,0.18625000000000114
MeanVar1,224.9715,0.44609286089926703,0.18625000000000114
MeanVar1,225.15775,0.4505774342560569,0.18500000000000227
MeanVar1,225.34275,0.43966412443266417,0.18600000000000705
MeanVar1,225.52875,0.438530554490108,0.1875
MeanVar1,225.71625,0.4460764369319796,0.18649999999999523
MeanVar1,225.90275,0.4464452662444293,0.18600000000000705
MeanVar1,226.08875,0.437768896644079,0.18625000000000114
MeanVar1,226.275,0.44329626684905876,0.18500000000000227
MeanVar1,226.46,0.44164421698828965,0.18649999999999523
MeanVar1,226.6465,0.43905442699337016,0.1877499999999941
MeanVar1,226.83425,0.4479221629912308,0.18625000000000114
MeanVar1,227.0205,0.4427473342256081,0.18600000000000705
MeanVar1,227.2065,0.434398154455607,0.18549999999999045
MeanVar1,227.392,0.46357739719498486,0.18550000000001887
MeanVar1,227.57750000000001,0.44730752956821984,0.1869999999999834
MeanVar1,227.7645,0.43771624862531056,0.1877499999999941
MeanVar1,227.95225,0.44404617694620174,0.18600000000000705
